highway,BUILDINGNAME,BLOCK,ROAD,POSTALCODE,XCOORD,YCOORD,LATITUDE,LONGITUDE
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,16,TELOK BLANGAH CRESCENT,090016,26685.2005315,28946.2027218,1.2780536523229633,103.821504615515
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,18,TELOK BLANGAH CRESCENT,090018,26799.9678875,28930.3009826,1.2779098471392238,103.82253584362121
AYER RAJAH EXPRESSWAY,null,142,JALAN BUKIT MERAH,160142,27414.3393395,28830.6034503,1.2770082349737266,103.82805620188223
AYER RAJAH EXPRESSWAY,BUKIT PURMEI VILLE,115,BUKIT PURMEI ROAD,090115,27291.2475313,28647.4673478,1.2753520136966752,103.82695018058232
AYER RAJAH EXPRESSWAY,null,138,JALAN BUKIT MERAH,160138,27211.9428714,28987.1043931,1.2784235702495679,103.82623759094255
AYER RAJAH EXPRESSWAY,null,137,JALAN BUKIT MERAH,160137,27292.2264886,28956.5512547,1.27814726027832,103.82695896998526
AYER RAJAH EXPRESSWAY,null,108,JALAN BUKIT MERAH,160108,27123.3315027,29075.1795039,1.2792200883385962,103.82544138218435
AYER RAJAH EXPRESSWAY,null,139,JALAN BUKIT MERAH,160139,27272.8965975,29059.5266885,1.2790785335683075,103.82678528133485
BUKIT TIMAH EXPRESSWAY,null,273,BANGKIT ROAD,670273,21549.1343404,39950.6406695,1.377573210957895,103.77535283517248
CENTRAL EXPRESSWAY,null,547,ANG MO KIO AVENUE 10,560547,30770.0718461,39578.636465,1.374209517435547,103.85820966788779
CENTRAL EXPRESSWAY,null,551,ANG MO KIO AVENUE 10,560551,30820.8244748,39547.5767919,1.3739286200589316,103.8586657137937
CENTRAL EXPRESSWAY,null,547,ANG MO KIO AVENUE 10,560547,30775.8865377,39566.6217099,1.3741008597473978,103.85826191594677
CENTRAL EXPRESSWAY,null,550,ANG MO KIO AVENUE 10,560550,30769.5465755,39512.0900024,1.3736076951205134,103.85820494172997
CENTRAL EXPRESSWAY,TENTERAM PEAK,117,JALAN TENTERAM,320117,31153.3012048,34506.0969603,1.3283352416971104,103.86165272793812
CENTRAL EXPRESSWAY,TENTERAM PEAK,117A,JALAN TENTERAM,321117,31096.0622077,34494.8555522,1.3282335842714257,103.86113840291368
CENTRAL EXPRESSWAY,TENTERAM PEAK,116,JALAN TENTERAM,320116,31106.9655527,34435.8476942,1.3276999370452631,103.86123636948065
CENTRAL EXPRESSWAY,TENTERAM PEAK,116B,JALAN TENTERAM,322116,31059.2271007,34419.1661609,1.3275490800147176,103.86080741166133
CENTRAL EXPRESSWAY,TENTERAM PEAK,116A,JALAN TENTERAM,321116,31031.5131899,34364.3256897,1.3270531250324282,103.86055838157498
CENTRAL EXPRESSWAY,WHAMPOA HEIGHTS,21,JALAN TENTERAM,320021,30983.9253514,34265.2522832,1.3261571450040566,103.86013076923501
CENTRAL EXPRESSWAY,WHAMPOA HEIGHTS,20,JALAN TENTERAM,320020,30962.163004,34332.7651117,1.3267677091889496,103.85993522925652
CENTRAL EXPRESSWAY,WHAMPOA HEIGHTS,22,JALAN TENTERAM,320022,30919.880689,34293.2403311,1.3264102651802863,103.85955529585893
CENTRAL EXPRESSWAY,WHAMPOA COURT,75,WHAMPOA DRIVE,320075,30767.3911924,34073.0277948,1.3244187553336402,103.8581850749943
CENTRAL EXPRESSWAY,null,75A,WHAMPOA DRIVE,321075,30735.4604673,34077.9079926,1.3244628929904105,103.8578981607353
CENTRAL EXPRESSWAY,null,6,SAINT GEORGE'S LANE,320006,30844.6468611,33947.1752741,1.3232805826624534,103.85887924696821
CENTRAL EXPRESSWAY,null,7,SAINT GEORGE'S LANE,320007,30864.4144272,33993.5954949,1.3237003888319236,103.85905687339654
CENTRAL EXPRESSWAY,WHAMPOA COURT,74,WHAMPOA DRIVE,320074,30719.2913709,34105.8726131,1.324715796547228,103.85775287520343
CENTRAL EXPRESSWAY,WHAMPOA VIEW,95,WHAMPOA DRIVE,320095,30546.3107823,33826.8221735,1.322192178190122,103.85619852851454
CENTRAL EXPRESSWAY,WHAMPOA VIEW,94,WHAMPOA DRIVE,320094,30496.8773231,33803.2956568,1.3219794167845678,103.85575434084689
CENTRAL EXPRESSWAY,WHAMPOA VIEW,96,WHAMPOA DRIVE,320096,30487.0628991,33756.5567444,1.3215567274174516,103.85566614929112
CENTRAL EXPRESSWAY,MULTI STOREY CAR PARK,85A,WHAMPOA DRIVE,321085,30557.3971577,33908.7444692,1.3229330534788386,103.85629815226693
CENTRAL EXPRESSWAY,WHAMPOA VIEW,85,WHAMPOA DRIVE,320085,30575.1893445,33895.1878327,1.3228104505682676,103.85645802338134
CENTRAL EXPRESSWAY,TOWNER RESIDENCES,153,TOWNER ROAD,320153,30579.4795587,33691.6541965,1.3209697641133242,103.85649655617638
CENTRAL EXPRESSWAY,TOWNER RESIDENCES,153A,TOWNER ROAD,321153,30626.178699,33676.1312913,1.32082937648611,103.85691617110407
CENTRAL EXPRESSWAY,TOWNER RESIDENCES,152,TOWNER ROAD,320152,30563.3356453,33651.242685,1.320604298074053,103.85635149129047
CENTRAL EXPRESSWAY,WHAMPOA VIEW,97,WHAMPOA DRIVE,320097,30407.119827,33725.0160525,1.3212714909655758,103.85494781624816
CENTRAL EXPRESSWAY,MULTI STOREY CAR PARK,98A,WHAMPOA DRIVE,321098,30372.2947864,33755.8563735,1.3215504026262666,103.85463489734022
CENTRAL EXPRESSWAY,WHAMPOA VIEW,100,WHAMPOA DRIVE,320100,30340.4490235,33670.6111375,1.320779477351722,103.85434873992133
CENTRAL EXPRESSWAY,WHAMPOA VIEW,99,WHAMPOA DRIVE,320099,30279.8018818,33674.2956894,1.3208128037114433,103.85380379387176
CENTRAL EXPRESSWAY,null,39A,CAMBRIDGE ROAD,211039,29705.3081049,33204.5595858,1.3165647139052357,103.8486416403817
CENTRAL EXPRESSWAY,null,39,CAMBRIDGE ROAD,210039,29686.0376299,33179.4986336,1.3163380725758858,103.84846848399341
CENTRAL EXPRESSWAY,null,38,CAMBRIDGE ROAD,210038,29735.1434381,33207.2684796,1.3165892105122614,103.84890972618092
CENTRAL EXPRESSWAY,null,40,CAMBRIDGE ROAD,210040,29660.9496786,33141.3440241,1.3159930171398886,103.8482430539585
CENTRAL EXPRESSWAY,CHIN SWEE VIEW,8,JALAN KUKOH,162008,28677.5967041,29977.1974119,1.2873776268223553,103.8394070605944
CENTRAL EXPRESSWAY,CHIN SWEE VIEW,10,JALAN KUKOH,162010,28640.732903,29932.5480497,1.2869738344393835,103.83907582348323
CENTRAL EXPRESSWAY,MULTI STOREY CAR PARK,8A,JALAN KUKOH,167008,28626.0772058,29970.0098251,1.2873126258783572,103.83894413685942
CENTRAL EXPRESSWAY,null,12,YORK HILL,163012,28537.4033943,29924.8364334,1.2869040952223954,103.83814736594277
CENTRAL EXPRESSWAY,null,10A,JALAN KUKOH,163010,28596.0227627,29917.5207525,1.28683793371758,103.83867408451472
CENTRAL EXPRESSWAY,TIONG BAHRU ESTATE,75,TIONG POH ROAD,160075,27879.2737302,29444.4199993,1.2825593818951824,103.8322338068407
CENTRAL EXPRESSWAY,TIONG BAHRU ESTATE,76,GUAN CHUAN STREET,160076,27828.5658376,29497.2271884,1.2830369513536506,103.83177817641739
CENTRAL EXPRESSWAY,KIM TIAN GREEN,127C,KIM TIAN ROAD,163127,27634.648703,29329.8008051,1.281522804200257,103.83003575716559
CENTRAL EXPRESSWAY,KIM TIAN VISTA,131C,KIM TIAN ROAD,163131,27499.5968339,29195.9637416,1.2803124268650103,103.82882226620806
CENTRAL EXPRESSWAY,KIM TIAN VISTA,131,JALAN BUKIT MERAH,160131,27450.085011,29173.1486132,1.280106094016059,103.82837738400973
CENTRAL EXPRESSWAY,null,134,JALAN BUKIT MERAH,160134,27377.3365478,29032.1566524,1.2788310107923266,103.8277237141705
CENTRAL EXPRESSWAY,null,136,JALAN BUKIT MERAH,160136,27356.5840917,28972.0734637,1.278287639075372,103.82753724677089
CENTRAL EXPRESSWAY,null,141,JALAN BUKIT MERAH,160141,27490.3191824,28845.7921364,1.2771455974483867,103.82873890860469
CENTRAL EXPRESSWAY,null,142,JALAN BUKIT MERAH,160142,27414.3393395,28830.6034503,1.2770082349737266,103.82805620188223
CENTRAL EXPRESSWAY,null,137,JALAN BUKIT MERAH,160137,27292.2264886,28956.5512547,1.27814726027832,103.82695896998526
CENTRAL EXPRESSWAY,null,135,JALAN BUKIT MERAH,160135,27306.294654,29006.6887774,1.2786006867738011,103.82708537660955
CENTRAL EXPRESSWAY,null,138,JALAN BUKIT MERAH,160138,27211.9428714,28987.1043931,1.2784235702495679,103.82623759094255
CENTRAL EXPRESSWAY,null,37,CAMBRIDGE ROAD,210037,29785.6531056,33237.9279797,1.316866481296938,103.8493635830144
CENTRAL EXPRESSWAY,MULTI STOREY CAR PARK,37A,CAMBRIDGE ROAD,211037,29722.9920231,33151.716287,1.3160868168033484,103.84880053643866
CENTRAL EXPRESSWAY,WHAMPOA VIEW,84,WHAMPOA DRIVE,320084,30638.6172967,33937.1824808,1.3231902298715326,103.85702796079764
CENTRAL EXPRESSWAY,WHAMPOA VIEW,83,WHAMPOA DRIVE,320083,30639.3845295,33979.709906,1.3235748327650303,103.85703485844338
CENTRAL EXPRESSWAY,null,8,SAINT GEORGE'S LANE,320008,30955.7126848,33979.8154202,1.3235757580237595,103.85987723564564
CENTRAL EXPRESSWAY,WHAMPOA VISTA,29,JALAN BAHAGIA,320029,30851.4687803,34165.8361827,1.3252580737373179,103.85894056583743
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,19,TELOK BLANGAH CRESCENT,090019,26813.0085759,28880.8674629,1.2774627882084468,103.82265302091103
AYER RAJAH EXPRESSWAY,TIONG BAHRU ORCHID,107,JALAN BUKIT MERAH,160107,27047.2511096,29143.3838044,1.2798369019115559,103.82475776910874
AYER RAJAH EXPRESSWAY,null,125,BUKIT MERAH LANE 1,150125,24578.8279356,29755.9168093,1.2853762636352952,103.80257798566842
AYER RAJAH EXPRESSWAY,null,125,BUKIT MERAH LANE 1,150125,24625.766193,29817.5510808,1.28593366735412,103.80299973798806
AYER RAJAH EXPRESSWAY,null,126,BUKIT MERAH LANE 1,150126,24625.0999644,29728.6461127,1.2851296420646217,103.80299376114816
PAN ISLAND EXPRESSWAY,null,114A,LORONG 3 GEYLANG,382114,32576.5807078,32747.2123798,1.3124283345659338,103.87444141538025
PAN ISLAND EXPRESSWAY,KALLANG BREEZE,20,LORONG 3 GEYLANG,381020,32560.2720457,32894.944385,1.313764372759262,103.8742948957754
PAN ISLAND EXPRESSWAY,KALLANG BREEZE,20A,LORONG 3 GEYLANG,382020,32551.6374375,32935.6538545,1.3141325360161618,103.87421731551683
PAN ISLAND EXPRESSWAY,KALLANG BREEZE,22,LORONG 3 GEYLANG,380022,32562.5125425,32979.6316004,1.3145302535117431,103.87431504023486
PAN ISLAND EXPRESSWAY,KALLANG BREEZE,20B,LORONG 3 GEYLANG,383020,32515.4332968,32991.1000184,1.3146339767596105,103.87389201136978
PAN ISLAND EXPRESSWAY,null,19,UPPER BOON KENG ROAD,380019,32479.56053,33038.9416237,1.315066644488136,103.87356968355412
PAN ISLAND EXPRESSWAY,SIMS VISTA,41,SIMS DRIVE,380041,32700.0887008,33236.728853,1.31685532892229,103.87555126980803
PAN ISLAND EXPRESSWAY,null,42,SIMS DRIVE,380042,32749.4307506,33252.7483347,1.3170001958202868,103.87599463563598
PAN ISLAND EXPRESSWAY,null,42A,SIMS DRIVE,381042,32760.8742883,33216.1128147,1.3166688754364058,103.8760974559904
PAN ISLAND EXPRESSWAY,null,40,SIMS DRIVE,380040,32789.4301938,33305.3643512,1.3174760301367594,103.87635405911726
PAN ISLAND EXPRESSWAY,MACPHERSON SPRING,82B,CIRCUIT ROAD,372082,34241.4634338,33996.1932446,1.3237233783733453,103.88940145675558
PAN ISLAND EXPRESSWAY,MACPHERSON BLOSSOM,76,CIRCUIT ROAD,370076,34297.3428838,34194.516883,1.3255169348447973,103.88990360392573
PAN ISLAND EXPRESSWAY,MACPHERSON SPRING,82A,CIRCUIT ROAD,371082,34281.422893,34058.7495697,1.3242891071786842,103.88976052648239
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,329,UBI AVENUE 1,400329,35956.9862522,34361.534013,1.32702698949119,103.90481643175177
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,327,UBI AVENUE 1,400327,35865.8717212,34348.0126085,1.3269047304602197,103.90399771504504
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,322,UBI AVENUE 1,400322,35958.9218292,34459.4922864,1.3279128882414282,103.90483384940254
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,321,UBI AVENUE 1,400321,35947.3130586,34526.1511945,1.3285157303702686,103.90472955559765
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,328,UBI AVENUE 1,400328,35955.7133321,34420.9558765,1.3275643797036698,103.9048050093057
KALLANG PAYA LEBAR EXPRESSWAY,null,42,SIMS DRIVE,380042,32749.4307506,33252.7483347,1.3170001958202868,103.87599463563598
KALLANG PAYA LEBAR EXPRESSWAY,null,40,SIMS DRIVE,380040,32789.4301938,33305.3643512,1.3174760301367594,103.87635405911726
KRANJI EXPRESSWAY,null,461,CHOA CHU KANG AVENUE 4,680461,17008.3402009,40017.6245347,1.3781776375962944,103.73455048782873
KRANJI EXPRESSWAY,null,510,CHOA CHU KANG STREET 51,680510,17768.218931,41097.9042194,1.3879475626251587,103.74137817103538
KRANJI EXPRESSWAY,null,509,CHOA CHU KANG STREET 51,680509,17817.191439,41103.6959073,1.38799995768266,103.74181822422378
KRANJI EXPRESSWAY,MULTI STOREY CAR PARK,511A,CHOA CHU KANG STREET 51,681511,17738.0094855,41169.0042883,1.3885905546816435,103.74110669129672
KRANJI EXPRESSWAY,null,508,CHOA CHU KANG STREET 51,680508,17797.7027015,41144.1745229,1.388366024472014,103.7416430890006
KRANJI EXPRESSWAY,null,507,CHOA CHU KANG STREET 51,680507,17758.0519152,41225.867932,1.389104815480476,103.74128676790984
KRANJI EXPRESSWAY,null,511,CHOA CHU KANG STREET 51,680511,17712.3482284,41251.5858509,1.3893373826784516,103.74087607631593
KRANJI EXPRESSWAY,SENJA GATEWAY,635A,SENJA ROAD,671635,19529.8789342,40944.6615646,1.3865622582454167,103.75720807249452
KRANJI EXPRESSWAY,SENJA GATEWAY,634,SENJA ROAD,670634,19570.3100291,40912.345861,1.3862700185883574,103.75757138583492
KRANJI EXPRESSWAY,SENJA GATEWAY,635,SENJA ROAD,670635,19562.2824755,40985.0458652,1.3869274884669696,103.75749923126375
KRANJI EXPRESSWAY,SENJA PARC VIEW,636,SENJA ROAD,670636,19614.7039294,41030.8583654,1.3873418150768262,103.75797026475111
KRANJI EXPRESSWAY,SENJA GATEWAY,635B,SENJA ROAD,672635,19585.7892576,40949.1374124,1.3866027523756956,103.75771046786835
KRANJI EXPRESSWAY,SENJA PARC VIEW,636B,SENJA ROAD,672636,19654.8996605,41062.1379354,1.3876247075997692,103.75833144509464
KRANJI EXPRESSWAY,SENJA PARC VIEW,636A,SENJA ROAD,671636,19677.8919473,40983.7347772,1.3869156647318073,103.75853807059146
KRANJI EXPRESSWAY,SENJA VALLEY,646A,SENJA CLOSE,671646,20268.940586,41239.4806853,1.3892287002160821,103.76384902458871
EAST COAST PARKWAY,MARINE CRESCENT VILLE,30,MARINE CRESCENT,440030,36663.4876956,31839.982325,1.3042227947677383,103.91116402135407
EAST COAST PARKWAY,MARINE DRIVE GARDENS,66,MARINE DRIVE,440066,36505.0605286,31805.6036464,1.3039119302809996,103.90974047149903
EAST COAST PARKWAY,MARINE DRIVE GARDENS,67,MARINE DRIVE,440067,36489.7509522,31865.9225319,1.3044574367438844,103.90960292439566
EAST COAST PARKWAY,MARINE CRESCENT VILLE,31,MARINE CRESCENT,440031,36694.7362107,31782.7907881,1.3037055663846862,103.91144478759082
EAST COAST PARKWAY,MARINE DRIVE GARDENS,65,MARINE DRIVE,440065,36504.3917878,31749.6024888,1.303405476174082,103.90973444729228
EAST COAST PARKWAY,MULTI STOREY CAR PARK,65A,MARINE DRIVE,441065,36517.942522,31695.2403728,1.3029138410646772,103.90985619195604
EAST COAST PARKWAY,MARINE DRIVE GARDENS,63,MARINE DRIVE,440063,36449.2451862,31636.2864221,1.302380701558066,103.90923889935809
EAST COAST PARKWAY,MARINE DRIVE GARDENS,62,MARINE DRIVE,440062,36427.1478631,31668.3006869,1.302670233050093,103.90904035359223
EAST COAST PARKWAY,MARINE DRIVE VIEW,77,MARINE DRIVE,440077,36376.6075341,31595.9361427,1.3020158078519184,103.90858620649504
EAST COAST PARKWAY,MARINE CRESCENT VILLE,32,MARINE CRESCENT,440032,36735.0092461,31724.4870542,1.3031782771255844,103.91180664280861
EAST COAST PARKWAY,MARINE CRESCENT VILLE,32A,MARINE CRESCENT,441032,36738.3839144,31753.2473291,1.3034383737255004,103.91183697378523
PAN ISLAND EXPRESSWAY,null,64,JALAN MA'MOR,320064,30730.3706334,34527.8876082,1.32853234946814,103.85785246590221
PAN ISLAND EXPRESSWAY,null,65,JALAN MA'MOR,320065,30743.6161755,34491.5601558,1.3282038156889675,103.85797148114588
PAN ISLAND EXPRESSWAY,RAJAH COURT,107,JALAN RAJAH,320107,30412.2226155,34452.8017907,1.32785332684865,103.85499372463144
PAN ISLAND EXPRESSWAY,WHAMPOA GARDENS,52,JALAN BAHAGIA,320052,30510.9390111,34440.9378005,1.3277460251482152,103.85588074466723
PAN ISLAND EXPRESSWAY,WHAMPOA GARDENS,51,JALAN BAHAGIA,320051,30526.5396142,34438.18635,1.327721140715329,103.85602092441715
PAN ISLAND EXPRESSWAY,null,59,JALAN MA'MOR,320059,30649.4878311,34481.1395851,1.328109584084187,103.85712568528905
PAN ISLAND EXPRESSWAY,null,60,JALAN BAHAGIA,320060,30649.035234,34464.8495984,1.32796226326346,103.85712161704677
PAN ISLAND EXPRESSWAY,null,62,JALAN MA'MOR,320062,30697.2261318,34482.0046138,1.3281174029041005,103.85755464024284
PAN ISLAND EXPRESSWAY,KIM KEAT BEACON,265,KIM KEAT AVENUE,310265,30979.934548,34876.1358343,1.3316817593255146,103.86009496916195
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,161A,LORONG 1 TOA PAYOH,311161,29294.3234592,34714.5704828,1.3302207381947966,103.84494879775276
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,161,LORONG 1 TOA PAYOH,310161,29298.5790167,34745.9645869,1.3305046551657547,103.8449870376437
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,159,LORONG 1 TOA PAYOH,310159,29368.4667922,34770.8095165,1.3307293408383976,103.84561501948791
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,158,LORONG 1 TOA PAYOH,310158,29308.1322885,34850.6031253,1.3314509686118194,103.84507288360639
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,160,LORONG 1 TOA PAYOH,310160,29302.2536407,34794.5389195,1.330943944058033,103.84502005826215
PAN ISLAND EXPRESSWAY,KIM KEAT BEACON,265A,KIM KEAT AVENUE,311265,30947.9184974,34911.1782293,1.3319986734227587,103.8598072903192
PAN ISLAND EXPRESSWAY,KIM KEAT BEACON,267A,KIM KEAT AVENUE,311267,30885.3484307,34881.9568216,1.3317344114049126,103.85924506023902
PAN ISLAND EXPRESSWAY,GOLDEN CLOVER,196,KIM KEAT AVENUE,310196,30860.2175897,34834.4660525,1.3313049241353756,103.85901924104428
PAN ISLAND EXPRESSWAY,RESERVOIR RISE,708,BEDOK NORTH ROAD,470708,37570.162,35247.2322717,1.3350364574587337,103.91931196131777
PAN ISLAND EXPRESSWAY,EUNOS HEIGHTS,620,BEDOK RESERVOIR ROAD,470620,37392.1678528,35169.5875081,1.334334322264126,103.91771255928757
PAN ISLAND EXPRESSWAY,RESERVOIR RISE,707,BEDOK NORTH ROAD,470707,37567.5357379,35294.78394,1.3354664982309086,103.91928837780463
PAN ISLAND EXPRESSWAY,EUNOS HEIGHTS,619,BEDOK RESERVOIR ROAD,470619,37391.7493071,35071.8178042,1.3334501288106346,103.91770876830233
PAN ISLAND EXPRESSWAY,null,613B,BEDOK RESERVOIR ROAD,472613,37448.9044013,34998.5287548,1.3327873115851672,103.91822231613303
PAN ISLAND EXPRESSWAY,null,613A,BEDOK RESERVOIR ROAD,471613,37396.4331263,34974.4463968,1.3325695358184235,103.91775082505248
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,613C,BEDOK RESERVOIR ROAD,473613,37377.9465012,35034.3146827,1.3331109685145268,103.91758473083026
PAN ISLAND EXPRESSWAY,BEDOK NORTH GREEN,542,BEDOK NORTH STREET 3,460542,37963.2556945,34763.9728567,1.3306659090847732,103.9228439724848
PAN ISLAND EXPRESSWAY,CHAI CHEE GARDENS,50,CHAI CHEE STREET,461050,37915.61071,34613.4127625,1.3293043141657728,103.9224158073285
PAN ISLAND EXPRESSWAY,BEDOK NORTH GREEN,540,BEDOK NORTH STREET 3,460540,37879.6366363,34815.256749,1.3311297292007318,103.92209262593109
PAN ISLAND EXPRESSWAY,CHAI CHEE GARDENS,54,CHAI CHEE STREET,460054,37769.74291,34632.6580545,1.329478408797235,103.92110511192145
PAN ISLAND EXPRESSWAY,null,115,POTONG PASIR AVENUE 1,350115,31281.69893,35494.0581748,1.3372699980605909,103.8628065583661
PAN ISLAND EXPRESSWAY,null,116,POTONG PASIR AVENUE 1,350116,31260.1946475,35444.9630209,1.3368260012868982,103.86261332459928
PAN ISLAND EXPRESSWAY,null,118,POTONG PASIR AVENUE 1,350118,31264.6955269,35296.2921331,1.3354814741890977,103.86265375167467
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,761A,BEDOK RESERVOIR VIEW,471761,39254.3876324,35345.0114192,1.3359201566188894,103.93444571395426
PAN ISLAND EXPRESSWAY,LONGVALE,764,BEDOK RESERVOIR VIEW,470764,39360.6956015,35339.7199702,1.3358722629642927,103.93540094910892
PAN ISLAND EXPRESSWAY,LONGVALE,761,BEDOK RESERVOIR VIEW,470761,39209.5881713,35373.9599004,1.3361819726466562,103.93404317615229
PAN ISLAND EXPRESSWAY,LONGVALE,762,BEDOK RESERVOIR VIEW,470762,39241.2400072,35378.1538928,1.3362198898181752,103.93432758735578
PAN ISLAND EXPRESSWAY,null,319,TAMPINES STREET 33,520319,41697.1518193,36997.6738403,1.3508652063412285,103.95639606957693
PAN ISLAND EXPRESSWAY,null,296,TAMPINES STREET 22,520296,41595.429147,37011.2328679,1.350987875491852,103.95548203515872
PAN ISLAND EXPRESSWAY,null,318,TAMPINES STREET 33,520318,41661.4076309,37063.5453571,1.351460939877871,103.95607491604446
PAN ISLAND EXPRESSWAY,null,295,TAMPINES STREET 22,520295,41541.7362259,36988.2961227,1.3507804685565679,103.95499956100741
PAN ISLAND EXPRESSWAY,null,293,TAMPINES STREET 22,520293,41530.835605,36945.2389473,1.3503910805919794,103.9549015929003
PAN ISLAND EXPRESSWAY,null,317,TAMPINES STREET 33,520317,41752.9963703,37072.0741484,1.3515380290614625,103.95689790107124
PAN ISLAND EXPRESSWAY,null,135,SIMEI STREET 1,520135,41769.5113995,36684.9847744,1.34803733103334,103.95704612185254
PAN ISLAND EXPRESSWAY,null,138,SIMEI STREET 1,520138,41753.3133972,36594.3993883,1.347218118355562,103.95690053176507
PAN ISLAND EXPRESSWAY,null,348,TAMPINES STREET 33,520348,42472.9229055,37181.3124821,1.3525255992722645,103.96336693543145
PAN ISLAND EXPRESSWAY,null,347,TAMPINES STREET 33,520347,42444.748528,37109.9709051,1.3518804267356272,103.96311373701971
PAN ISLAND EXPRESSWAY,null,351,TAMPINES STREET 33,520351,42422.4248609,37213.3601628,1.35281545076824,103.96291319475004
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,351A,TAMPINES STREET 33,521351,42411.7103276,37154.6561953,1.3522845595112922,103.96281688991357
PAN ISLAND EXPRESSWAY,null,345,TAMPINES STREET 33,520345,42350.500383,37114.2067883,1.3519187798588792,103.96226686157574
PAN ISLAND EXPRESSWAY,null,343,TAMPINES STREET 33,520343,42240.2129004,37114.1506714,1.3519183251095486,103.96127586073409
PAN ISLAND EXPRESSWAY,null,349,TAMPINES STREET 33,520349,42433.3900131,37279.8658846,1.3534168980011902,103.96301175535265
PAN ISLAND EXPRESSWAY,null,350,TAMPINES STREET 33,520350,42424.8731473,37322.9588671,1.3538066187104523,103.96293524672627
PAN ISLAND EXPRESSWAY,null,548,JURONG WEST STREET 42,640548,14955.0669407,37307.2686405,1.3536653557829894,103.71610153975173
PAN ISLAND EXPRESSWAY,null,549,JURONG WEST STREET 42,640549,14951.8561432,37224.1808156,1.3529139392446012,103.7160727248164
PAN ISLAND EXPRESSWAY,null,558,JURONG WEST STREET 42,640558,15093.3481312,37366.1826677,1.3541982123036225,103.71734405735631
PAN ISLAND EXPRESSWAY,null,556,JURONG WEST STREET 42,640556,15150.5975707,37302.476583,1.3536221030416253,103.71785850674097
PAN ISLAND EXPRESSWAY,null,559,JURONG WEST STREET 42,640559,15266.5764935,37407.9833889,1.3545763168354772,103.71890060515044
PAN ISLAND EXPRESSWAY,SPRING HAVEN @ JURONG,561,JURONG WEST STREET 42,640561,15339.1573327,37400.0758781,1.3545048351671576,103.7195527929926
PAN ISLAND EXPRESSWAY,SPRING HAVEN @ JURONG,561A,JURONG WEST STREET 42,641561,15361.6753202,37376.7738287,1.3542941096949506,103.71975514108593
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,275,TOH GUAN ROAD,600275,18501.0016107,35913.4884354,1.3410618565034176,103.74796443374755
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,280,TOH GUAN ROAD,600280,18426.4048935,35847.4789874,1.3404648675461117,103.74729415926136
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,276,TOH GUAN ROAD,600276,18444.161243,35902.288101,1.340960546790594,103.74745369318123
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,274A,TOH GUAN ROAD,601274,18446.1582943,35969.0546421,1.3415643596379998,103.74747161681528
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,282A,TOH GUAN ROAD,601282,18405.5987421,35807.2613424,1.3401011472359696,103.7471072165363
PAN ISLAND EXPRESSWAY,SKYLINE II @ BUKIT BATOK,296B,BUKIT BATOK STREET 22,652296,18433.3889281,36204.5195483,1.3436938141710013,103.74735680214403
PAN ISLAND EXPRESSWAY,SKYLINE II @ BUKIT BATOK,296A,BUKIT BATOK STREET 22,651296,18327.9299759,36248.7276335,1.3440935821835205,103.74640917637628
PAN ISLAND EXPRESSWAY,null,256,JURONG EAST STREET 24,600256,17421.3896679,36256.6886278,1.3441652730651599,103.7382633675043
PAN ISLAND EXPRESSWAY,HONG KAH EAST GARDEN,305,JURONG EAST STREET 32,600305,17084.9907218,36397.2753911,1.3454365676352222,103.73524057170076
PAN ISLAND EXPRESSWAY,HONG KAH EAST GARDEN,303,JURONG EAST STREET 32,600303,17127.4571872,36333.0897707,1.3448561119460716,103.73562218147701
PAN ISLAND EXPRESSWAY,NANYANG PEARL,846,JURONG WEST STREET 81,640846,12239.6440346,36393.2427271,1.3453979453471607,103.69170225786343
PAN ISLAND EXPRESSWAY,NANYANG PEARL,848,JURONG WEST STREET 81,640848,12274.7905514,36427.5551491,1.3457082721776081,103.69201805205061
PAN ISLAND EXPRESSWAY,null,948,JURONG WEST STREET 91,640948,12156.8881588,36283.8136749,1.3444082673987445,103.69095870520208
